code,name,start_date,end_date,cup_formed,reason
300965,恒宇信通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300966,共同药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300967,晓鸣股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300968,格林精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300969,恒帅股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300970,华绿生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300971,博亚精工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300972,万辰集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300973,立高食品,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300975,商络电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300976,达瑞电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300977,深圳瑞捷,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300978,东箭科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300979,华利集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300980,祥源新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300981,中红医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300982,苏文电能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300983,尤安设计,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300984,金沃股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300985,致远新能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300986,志特新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300987,川网传媒,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300988,津荣天宇,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300989,蕾奥规划,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300990,同飞股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300991,创益通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300992,泰福泵业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300993,玉马科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300994,久祺股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300995,奇德新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300996,普联软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300997,欢乐家,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300998,宁波方正,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
300999,金龙鱼,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301000,肇民科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301001,凯淳股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301002,崧盛股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301003,江苏博云,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301004,嘉益股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301005,超捷股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301006,迈拓股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301007,德迈仕,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301008,宏昌科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301009,可靠股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301010,晶雪节能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301011,华立科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301012,扬电科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301013,利和兴,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301015,百洋医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301016,雷尔伟,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301017,漱玉平民,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301018,申菱环境,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301019,宁波色母,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301020,密封科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301021,英诺激光,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301022,海泰科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301023,奕帆传动,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301024,霍普股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301025,读客文化,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301026,浩通科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301027,华蓝集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301028,鼎熔岩,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301029,怡合达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301030,仕净科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301031,中熔电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301032,新柴股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301033,迈普医学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301035,润丰股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301036,双乐股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301037,保立佳,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301038,深水规院,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301039,中集车辆,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301040,中环海陆,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301041,金百泽,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301042,安联锐视,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301043,绿岛风,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301045,天禄科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301046,能辉科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301047,义翘神州,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301048,金鹰重工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301049,超越科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301050,雷电微力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301051,信濠光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301052,果麦文化,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301053,远信工业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301055,张小泉,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301056,森赫股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301057,汇隆新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301058,中粮科工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301059,金三江,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301060,兰卫医学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301061,匠心家居,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301062,上海艾录,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301063,海锅股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301065,本立科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301066,万事利,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301067,显盈科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301068,大地海洋,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301069,凯盛新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301070,开勒股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301071,力量钻石,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301072,中捷精工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301073,君亭酒店,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301075,多瑞医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301076,新瀚新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301077,星华新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301078,孩子王,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301079,邵阳液压,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301080,百普赛斯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301081,严牌股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301082,久盛电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301083,百胜智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301085,亚康股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301086,鸿富瀚,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301087,可孚医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301088,戎美股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301089,拓新药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301090,华润材料,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301091,深城交,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301092,争光股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301093,华兰股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301095,广立微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301096,百诚医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301097,天益医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301098,金埔园林,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301099,雅创电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301100,风光股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301101,明月镜片,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301102,兆讯传媒,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301103,何氏眼科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301105,鸿铭股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301106,骏成科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301107,瑜欣电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301108,洁雅股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301109,军信股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301110,青木科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301111,粤万年青,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301112,信邦智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301113,雅艺科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301115,联检科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301116,益客食品,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301117,佳缘科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301118,恒光股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301119,正强股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301120,新特电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301121,紫建电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301122,采纳股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301123,奕东电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301125,腾亚精工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301126,达嘉维康,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301127,武汉天源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301128,强瑞技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301129,瑞纳智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301130,西点药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301131,聚赛龙,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301132,满坤科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301133,金钟股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301135,瑞德智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301136,招标股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301137,哈焊华通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301138,华研精机,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301139,元道通信,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301141,中科磁业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301148,嘉戎技术,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301149,隆华新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301150,中一科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301151,冠龙节能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301152,天力锂能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301153,中科江南,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301155,海力风电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301156,美农生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301157,华塑科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301158,德石股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301159,三维天地,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301160,翔楼新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301161,唯万密封,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301162,国能日新,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301163,宏德股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301165,锐捷网络,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301166,优宁维,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301167,建研设计,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301168,通灵股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301169,零点有数,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301170,锡南科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301171,易点天下,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301172,君逸数码,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301173,毓恬冠佳,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301175,中科环保,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301176,逸豪新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301177,迪阿股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301178,天亿马,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301179,泽宇智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301180,万祥科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301181,标榜股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301182,凯旺科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301183,东田微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301185,鸥玛软件,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301186,超达装备,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301187,欧圣电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301188,力诺药包,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301189,奥尼电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301190,善水科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301191,菲菱科思,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301192,泰祥股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301193,家联科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301195,北路智控,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301196,唯科科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301197,工大科雅,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301198,喜悦智行,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301199,迈赫股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301200,大族数控,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301201,诚达药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301202,朗威股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301203,国泰环保,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301205,联特科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301206,三元生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301207,华兰疫苗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301208,中亦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301209,联合化学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301210,金杨精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301211,亨迪药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301212,联盛化学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301213,观想科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301215,中汽股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301216,万凯新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301217,铜冠铜箔,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301218,华是科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301219,腾远钴业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301220,亚香股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301221,光庭信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301222,浙江恒威,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301223,中荣股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301225,恒勃股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301226,祥明智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301227,森鹰窗业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301228,实朴检测,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301229,纽泰格,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301230,泓博医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301231,荣信文化,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301232,飞沃科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301233,盛帮股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301234,五洲医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301235,华康洁净,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301236,软通动力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301237,和顺科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301238,瑞泰新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301239,普瑞眼科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301246,宏源药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301248,杰创智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301251,威尔高,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301252,同星科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301255,通力科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301256,华融化学,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301257,普蕊斯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301258,富士莱,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301259,艾布鲁,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301260,格力博,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301261,恒工精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301262,海看股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301263,泰恩康,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301265,华新科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301266,宇邦新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301267,华厦眼科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301268,铭利达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301269,华大九天,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301270,汉仪股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301272,英华特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301273,瑞晨环保,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301275,汉朔科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301276,嘉曼服饰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301277,新天地,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301278,快可电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301279,金道科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301280,珠城科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301281,科源制药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301282,金禄电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301283,聚胶股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301285,鸿日达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301286,侨源股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301287,康力源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301289,国缆检测,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301290,东星医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301291,明阳电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301292,海科新源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301293,三博脑科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301295,美硕科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301296,新巨丰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301297,富乐德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301298,东利机械,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301299,卓创资讯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301300,远翔新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301301,川宁生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301302,华如科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301303,真兰仪表,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301305,朗坤科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301306,西测测试,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301307,美利信,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301308,江波龙,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301309,万得凯,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301310,鑫宏业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301311,昆船智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301312,智立方,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301313,凡拓数创,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301314,科瑞思,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301315,威士顿,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301316,慧博云通,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301317,鑫磊股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301318,维海德,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301319,唯特偶,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301320,豪江智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301321,翰博高新,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301322,绿通科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301323,新莱福,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301325,曼恩斯特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301326,捷邦科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301327,华宝新能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301328,维峰电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301329,信音电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301330,熵基科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301331,恩威医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301332,德尔玛,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301333,诺思格,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301335,天元宠物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301336,趣睡科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301337,亚华电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301338,凯格精机,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301339,通行宝,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301345,涛涛车业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301348,蓝箭电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301349,信德新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301353,普莱得,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301355,南王科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301356,天振股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301357,北方长龙,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301358,湖南裕能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301359,东南电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301360,荣旗科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301361,众智科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301362,民爆光电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301363,美好医疗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301365,矩阵股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301366,一博科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301367,瑞迈特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301368,丰立智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301369,联动科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301370,国科恒泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301371,敷尔佳,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301372,科净源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
301373,凌玮科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
